Zone,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation
Netherlands,2020-03-10,1705,Finland,670.0000000000001,40,5540718
Netherlands,2020-03-10,1705,France,4304.750000000003,1784,65273512
Netherlands,2020-03-10,1705,Germany,5303.719999999999,1457,83783945
Netherlands,2020-03-10,1705,Greece,839.5100000000001,89,10423056
Netherlands,2020-03-10,1705,Hungary,591.61,9,9660350
Netherlands,2020-03-10,1705,Iceland,153.43,69,341250
Netherlands,2020-03-10,1705,Ireland,1368.14,34,4937796
Netherlands,2020-03-10,1705,Italy,2231.1,10149,60461828
Netherlands,2020-03-10,1705,Latvia,314.9,8,1886202
Netherlands,2020-03-10,1705,Lithuania,207.7,1,2722291
Netherlands,2020-03-10,1705,Luxembourg,217.07999999999998,5,625976
Netherlands,2020-03-10,1705,Malta,123.28,5,441539
Netherlands,2020-03-10,1705,Netherlands,482.40000000000003,382,17134873
Netherlands,2020-03-10,1705,North Macedonia,100.5,7,2083380
Netherlands,2020-03-10,1705,Norway,1924.2399999999998,400,5421242
Netherlands,2020-03-10,1705,Poland,1453.8999999999996,22,37846605
Netherlands,2020-03-10,1705,Portugal,1544.35,41,10196707
Netherlands,2020-03-10,1705,Romania,541.36,25,19237682
Netherlands,2020-03-10,1705,Serbia,185.59,5,8737370
Netherlands,2020-03-10,1705,Shanghai,471.2,344,24240000
Netherlands,2020-03-10,1705,Spain,7380.720000000006,1695,46754783
Netherlands,2020-03-10,1705,Sweden,1458.59,424,10099270
Netherlands,2020-03-10,1705,Switzerland,1634.7999999999997,491,8654618
Netherlands,2020-03-10,1705,Ukraine,497.14000000000004,1,43733759
Netherlands,2020-03-10,1705,United Kingdom,10423.859999999999,887,67886004
Netherlands,2020-03-11,2051,Austria,1470.65,246,9006400
Netherlands,2020-03-11,2051,Beijing,163.153,435,21540000
Netherlands,2020-03-11,2051,Belarus,67.0,9,9449321
Netherlands,2020-03-11,2051,Belgium,302.84,314,11589616
Netherlands,2020-03-11,2051,Bulgaria,405.34999999999997,7,6948445
Netherlands,2020-03-11,2051,Chongqing,235.6,576,31020000
Netherlands,2020-03-11,2051,Croatia,164.82,19,4105268
Netherlands,2020-03-11,2051,Czechia,743.03,91,10708982
Netherlands,2020-03-11,2051,Denmark,2229.76,442,5792203
Netherlands,2020-03-11,2051,Estonia,107.2,16,1326539
Netherlands,2020-03-11,2051,Finland,782.5600000000002,59,5540718
Netherlands,2020-03-11,2051,France,3771.4300000000026,2281,65273512
Netherlands,2020-03-11,2051,Fujian,170.81,296,39410000
Netherlands,2020-03-11,2051,Germany,5540.9,1908,83783945
Netherlands,2020-03-11,2051,Greece,809.3600000000001,99,10423056
Netherlands,2020-03-11,2051,Hungary,557.44,13,9660350
Netherlands,2020-03-11,2051,Iceland,153.43,85,341250
Netherlands,2020-03-11,2051,Ireland,1349.38,43,4937796
Netherlands,2020-03-11,2051,Italy,1117.5600000000002,12462,60461828
Netherlands,2020-03-11,2051,Latvia,214.4,10,1886202
Netherlands,2020-03-11,2051,Lithuania,107.2,3,2722291
Netherlands,2020-03-11,2051,Luxembourg,233.83,7,625976
Netherlands,2020-03-11,2051,Malta,119.26,6,441539
Netherlands,2020-03-11,2051,Netherlands,77.72000000000004,503,17134873
Netherlands,2020-03-11,2051,Norway,1819.72,598,5421242
Netherlands,2020-03-11,2051,Poland,1599.29,31,37846605
Netherlands,2020-03-11,2051,Portugal,1847.86,59,10196707
Netherlands,2020-03-11,2051,Romania,701.49,45,19237682
Netherlands,2020-03-11,2051,Serbia,183.57999999999998,12,8737370
Netherlands,2020-03-11,2051,Shanghai,471.2,344,24240000
Netherlands,2020-03-11,2051,Spain,8407.160000000007,2277,46754783
Netherlands,2020-03-11,2051,Sweden,1550.3799999999999,620,10099270
Netherlands,2020-03-11,2051,Switzerland,1535.6399999999996,652,8654618
Netherlands,2020-03-11,2051,Ukraine,497.14000000000004,1,43733759
