Zone,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation,ImportedRisk
Iceland,2020-03-02,58,Switzerland,130.65,42,8654618,0.0006472775809029726
Iceland,2020-03-02,58,United Kingdom,1675.6700000000005,134,67886004,0.0033539675895294225
Iceland,2020-03-03,69,Austria,123.95,21,9006400,0.0002954852552321083
Iceland,2020-03-03,69,Belgium,230.48000000000002,13,11589616,0.000262982493296851
Iceland,2020-03-03,69,Denmark,261.3,6,5792203,0.0002751075211978983
Iceland,2020-03-03,69,Finland,213.73000000000002,6,5540718,0.00023572037625319345
Iceland,2020-03-03,69,France,193.63,204,65273512,0.0006159745954017806
Iceland,2020-03-03,69,Germany,655.93,196,83783945,0.0015628084385432663
Iceland,2020-03-03,69,Hungary,133.33,0,9660350,0.0
Iceland,2020-03-03,69,Ireland,243.21,2,4937796,0.00009968036397363558
Iceland,2020-03-03,69,Latvia,107.2,1,1886202,0.000058021161555522994
Iceland,2020-03-03,69,Netherlands,153.43,24,17134873,0.00021842191484205728
Iceland,2020-03-03,69,Norway,249.91000000000003,32,5421242,0.00149488406868096
Iceland,2020-03-03,69,Poland,123.95,0,37846605,0.0
Iceland,2020-03-03,69,Spain,369.17,165,46754783,0.0013399638978345576
Iceland,2020-03-03,69,Sweden,130.65,32,10099270,0.00042075080936377425
Iceland,2020-03-03,69,United Kingdom,1652.8900000000003,189,67886004,0.004666314319678584
Iceland,2020-03-04,85,Belgium,130.65,23,11589616,0.0002639156749857567
Iceland,2020-03-04,85,Denmark,394.63,10,5792203,0.0006930970357421902
Iceland,2020-03-04,85,Finland,213.73000000000002,6,5540718,0.00023572037625319345
Iceland,2020-03-04,85,France,153.43,285,65273512,0.0006818912472112803
Iceland,2020-03-04,85,Germany,371.85,262,83783945,0.0011854456027477998
Iceland,2020-03-04,85,Ireland,243.21,6,4937796,0.00029904108677389845
Iceland,2020-03-04,85,Latvia,100.5,1,1886202,0.00005431456161183979
Iceland,2020-03-04,85,Netherlands,272.69,38,17134873,0.0006146494275826721
Iceland,2020-03-04,85,Norway,249.91000000000003,56,5421242,0.00261604684300128
Iceland,2020-03-04,85,Spain,494.46,222,46754783,0.0024136100631538984
Iceland,2020-03-04,85,Sweden,130.65,62,10099270,0.0008152046221176947
Iceland,2020-03-04,85,United Kingdom,1492.0900000000001,245,67886004,0.00546423044831122
Iceland,2020-03-05,103,Belgium,391.95000000000005,50,11589616,0.00171949561671388
Iceland,2020-03-05,103,Denmark,574.19,10,5792203,0.001007243038871531
Iceland,2020-03-05,103,Finland,213.73000000000002,12,5540718,0.00047144073561085223
Iceland,2020-03-05,103,France,153.43,377,65273512,0.000900679288281606
Iceland,2020-03-05,103,Germany,538.01,482,83783945,0.0031528316851127777
Iceland,2020-03-05,103,Ireland,243.21,6,4937796,0.00029904108677389845
Iceland,2020-03-05,103,Netherlands,161.47,82,17134873,0.0007853809047625241
Iceland,2020-03-05,103,Norway,369.17,87,5421242,0.00600370645105839
Iceland,2020-03-05,103,Poland,123.95,1,37846605,0.000003348427219599285
Iceland,2020-03-05,103,Spain,238.52,259,46754783,0.0013609075821577202
Iceland,2020-03-05,103,Sweden,130.65,87,10099270,0.0011439160802412156
Iceland,2020-03-05,103,Switzerland,136.68,114,8654618,0.0018356303228803112
Iceland,2020-03-05,103,United Kingdom,1659.5900000000004,294,67886004,0.007285944130199667
Iceland,2020-03-06,134,Belgium,130.65,109,11589616,0.0012507305101947534
Iceland,2020-03-06,134,Denmark,515.9,23,5792203,0.0020821170108355352
Iceland,2020-03-06,134,Finland,254.60000000000002,15,5540718,0.0007026224127735114
Iceland,2020-03-06,134,France,166.16,653,65273512,0.0016919968813191547
Iceland,2020-03-06,134,Germany,391.95000000000005,670,83783945,0.003196663205257107
Iceland,2020-03-06,134,Ireland,243.21,18,4937796,0.0008977368757050414
Iceland,2020-03-06,134,Latvia,119.93,1,1886202,0.00006491117449024135
Iceland,2020-03-06,134,Lithuania,100.5,1,2722291,0.000037744421076023174
Iceland,2020-03-06,134,Netherlands,375.2,128,17134873,0.0028487045296935083
Iceland,2020-03-06,134,North Macedonia,4.02,3,2083380,0.0000059534089379576116
Iceland,2020-03-06,134,Norway,102.51,108,5421242,0.002069491962360465
Iceland,2020-03-06,134,Poland,448.9,5,37846605,0.00006061364790268907
Iceland,2020-03-06,134,Sweden,193.63,146,10099270,0.0028450566943391932
Iceland,2020-03-06,134,United Kingdom,1580.5300000000004,373,67886004,0.008814149835014077
Iceland,2020-03-07,156,Austria,134.67000000000002,79,9006400,0.0012092253932423982
Iceland,2020-03-07,156,Belgium,130.65,169,11589616,0.001936343840769808
Iceland,2020-03-07,156,Denmark,515.23,23,5792203,0.002079412962769515
Iceland,2020-03-07,156,Finland,254.60000000000002,15,5540718,0.0007026224127735114
Iceland,2020-03-07,156,France,153.43,949,65273512,0.0022705774908504924
Iceland,2020-03-07,156,Germany,391.95000000000005,799,83783945,0.003812139943026196
Iceland,2020-03-07,156,Hungary,133.33,4,9660350,0.00005669444562372599
Iceland,2020-03-07,156,Ireland,130.65,18,4937796,0.0004812144587533085
Iceland,2020-03-07,156,Italy,130.65,5883,60461828,0.013016316520660782
Iceland,2020-03-07,156,Netherlands,153.43,188,17134873,0.0017109711888486816
Iceland,2020-03-07,156,Norway,249.91000000000003,147,5421242,0.006877269368776738
Iceland,2020-03-07,156,Poland,123.95,5,37846605,0.000016692755479077028
Iceland,2020-03-07,156,Spain,738.34,500,46754783,0.007825223075851878
Iceland,2020-03-07,156,Sweden,130.65,179,10099270,0.0023570523258836717
Iceland,2020-03-07,156,United Kingdom,1459.93,428,67886004,0.009334436522878934
Iceland,2020-03-08,171,Belgium,261.3,200,11589616,0.004583061985467321
Iceland,2020-03-08,171,Denmark,394.63,35,5792203,0.0024236498910332285
Iceland,2020-03-08,171,Finland,254.60000000000002,23,5540718,0.0010773543121917256
Iceland,2020-03-08,171,France,324.28,1126,65273512,0.0056856085028304405
Iceland,2020-03-08,171,Germany,655.93,1040,83783945,0.008287567062987484
Iceland,2020-03-08,171,Ireland,140.03,19,4937796,0.0005452213448820716
Iceland,2020-03-08,171,Latvia,100.5,2,1886202,0.00010862912122216106
Iceland,2020-03-08,171,Netherlands,158.79000000000002,265,17134873,0.00249243473886572
Iceland,2020-03-08,171,Norway,350.40999999999997,176,5421242,0.011528234020995022
Iceland,2020-03-08,171,Poland,123.95,11,37846605,0.00003677834032598411
Iceland,2020-03-08,171,Spain,119.26,673,46754783,0.0017733508154962393
Iceland,2020-03-08,171,Sweden,272.02,225,10099270,0.00615954565578705
Iceland,2020-03-08,171,Switzerland,130.65,337,8654618,0.005185961138456671
Iceland,2020-03-08,171,United Kingdom,1720.5600000000004,482,67886004,0.012385416860535452
Iceland,2020-03-09,180,Belgium,261.3,239,11589616,0.005484852926817598
Iceland,2020-03-09,180,Denmark,696.13,90,5792203,0.01099371516817196
Iceland,2020-03-09,180,Finland,213.73000000000002,30,5540718,0.0011796659399292472
Iceland,2020-03-09,180,France,153.43,1209,65273512,0.0028969283838566084
Iceland,2020-03-09,180,Germany,261.3,1176,83783945,0.003744256088031909
Iceland,2020-03-09,180,Ireland,243.21,21,4937796,0.0010480766700066656
Iceland,2020-03-09,180,Lithuania,100.5,1,2722291,0.000037744421076023174
Iceland,2020-03-09,180,Netherlands,375.2,321,17134873,0.007151688302879629
Iceland,2020-03-09,180,Norway,233.16000000000003,205,5421242,0.008947935645458958
Iceland,2020-03-09,180,Poland,324.95,16,37846605,0.00014038883639654496
Iceland,2020-03-09,180,Spain,119.26,1073,46754783,0.0028273469344262956
Iceland,2020-03-09,180,Sweden,130.65,326,10099270,0.0042863952105661515
Iceland,2020-03-09,180,Switzerland,130.65,374,8654618,0.005763844580655297
Iceland,2020-03-09,180,United Kingdom,1657.5800000000006,629,67886004,0.015593753544068464
Iceland,2020-03-10,220,Austria,123.95,182,9006400,0.002568445712525365
Iceland,2020-03-10,220,Belgium,130.65,267,11589616,0.003068242689654691
Iceland,2020-03-10,220,Denmark,261.3,262,5792203,0.012013012913146012
Iceland,2020-03-10,220,Finland,213.73000000000002,40,5540718,0.001571468855883459
Iceland,2020-03-10,220,France,153.43,1784,65273512,0.004268396866838763
Iceland,2020-03-10,220,Germany,655.93,1457,83783945,0.011631148915701908
Iceland,2020-03-10,220,Greece,130.65,89,10423056,0.0011558410783517805
Iceland,2020-03-10,220,Hungary,133.33,9,9660350,0.00012756249945539247
Iceland,2020-03-10,220,Ireland,243.21,34,4937796,0.0016957250860805784
Iceland,2020-03-10,220,Latvia,107.2,8,1886202,0.00046416923695354815
Iceland,2020-03-10,220,Netherlands,153.43,382,17134873,0.0034765467043280456
Iceland,2020-03-10,220,Norway,249.91000000000003,400,5421242,0.018699198498815052
Iceland,2020-03-10,220,Poland,247.9,22,37846605,0.0001270229576212312
Iceland,2020-03-10,220,Spain,369.17,1695,46754783,0.013770995902404212
Iceland,2020-03-10,220,Sweden,130.65,424,10099270,0.005574941893356313
Iceland,2020-03-10,220,United Kingdom,1757.4100000000003,887,67886004,0.02329340914275182
Iceland,2020-03-11,250,Belgium,130.65,314,11589616,0.0036030198243227445
Iceland,2020-03-11,250,Denmark,454.26,442,5792203,0.03524830889058636
Iceland,2020-03-11,250,Finland,100.5,59,5540718,0.001090913445070746
Iceland,2020-03-11,250,France,153.43,2281,65273512,0.0054575173479989945
Iceland,2020-03-11,250,Germany,280.73,1908,83783945,0.006522100506059733
Iceland,2020-03-11,250,Ireland,130.65,43,4937796,0.001149567769914261
Iceland,2020-03-11,250,Latvia,100.5,10,1886202,0.0005439483029399391
Iceland,2020-03-11,250,Netherlands,272.69,503,17134873,0.008136011015907137
Iceland,2020-03-11,250,Norway,233.16000000000003,598,5421242,0.02606321868491216
Iceland,2020-03-11,250,Spain,249.91000000000003,2277,46754783,0.012517182284184955
Iceland,2020-03-11,250,Sweden,130.65,620,10099270,0.008152033033983978
Iceland,2020-03-11,250,Switzerland,21.44,652,8654618,0.00164847859604516
Iceland,2020-03-11,250,United Kingdom,1282.38,1298,67886004,0.024873922564252873
Iceland,2020-03-12,330,Belgium,391.95000000000005,314,11589616,0.010809059472968233
Iceland,2020-03-12,330,Denmark,284.08000000000004,615,5792203,0.03067759384958279
Iceland,2020-03-12,330,Finland,213.73000000000002,59,5540718,0.0023200092598504524
Iceland,2020-03-12,330,France,166.16,2281,65273512,0.005910324464208519
Iceland,2020-03-12,330,Germany,525.28,2078,83783945,0.013280483763422724
Iceland,2020-03-12,330,Ireland,243.21,43,4937796,0.002143127456479753
Iceland,2020-03-12,330,Netherlands,193.63,503,17134873,0.005777167527265755
Iceland,2020-03-12,330,Norway,369.17,702,5421242,0.048515152149240424
Iceland,2020-03-12,330,Poland,123.95,49,37846605,0.00010395465946098524
Iceland,2020-03-12,330,Spain,238.52,2277,46754783,0.011938035374453475
Iceland,2020-03-12,330,Sweden,130.65,771,10099270,0.010137443114473434
Iceland,2020-03-12,330,Switzerland,130.65,652,8654618,0.010048187675653159
Iceland,2020-03-12,330,United Kingdom,1746.6900000000003,1787,67886004,0.04662705614893389
Iceland,2020-03-13,409,Austria,18.76,504,9006400,0.001075936147328326
Iceland,2020-03-13,409,Belgium,261.3,559,11589616,0.012828577819756024
Iceland,2020-03-13,409,Denmark,448.23,801,5792203,0.0630406416215507
Iceland,2020-03-13,409,Finland,83.08,155,5540718,0.0023691913885556595
Iceland,2020-03-13,409,France,332.32,3661,65273512,0.0189734607383638
Iceland,2020-03-13,409,Germany,553.42,3675,83783945,0.024756635090984726
Iceland,2020-03-13,409,Ireland,243.21,90,4937796,0.00448561469942573
Iceland,2020-03-13,409,Latvia,107.2,17,1886202,0.0009878172776279924
Iceland,2020-03-13,409,Lithuania,100.5,6,2722291,0.00022646650973260718
Iceland,2020-03-13,409,Netherlands,255.94,804,17134873,0.012205858338714647
Iceland,2020-03-13,409,Norway,233.16000000000003,996,5421242,0.04347370378815257
Iceland,2020-03-13,409,Poland,324.95,68,37846605,0.0005972615155012202
Iceland,2020-03-13,409,Spain,130.65,5232,46754783,0.015058336163134779
Iceland,2020-03-13,409,Sweden,294.13000000000005,923,10099270,0.027340504445893844
Iceland,2020-03-13,409,United Kingdom,1709.1700000000005,2266,67886004,0.057872819284261696
Iceland,2020-03-14,473,Austria,123.95,655,9006400,0.009229919974819643
Iceland,2020-03-14,473,Denmark,454.93,827,5792203,0.06602052972382005
Iceland,2020-03-14,473,Finland,213.73000000000002,225,5540718,0.008847483727909689
Iceland,2020-03-14,473,France,291.45000000000005,4469,65273512,0.020312622327210615
Iceland,2020-03-14,473,Germany,397.98,4585,83783945,0.022211522879553802
Iceland,2020-03-14,473,Hungary,133.33,30,9660350,0.0004245807580558878
Iceland,2020-03-14,473,Ireland,231.15,129,4937796,0.006110567785367614
Iceland,2020-03-14,473,Netherlands,153.43,959,17134873,0.00872776188915837
Iceland,2020-03-14,473,Norway,130.65,1090,5421242,0.026659314292564823
Iceland,2020-03-14,473,Poland,247.9,103,37846605,0.0005720720097047859
Iceland,2020-03-14,473,Spain,477.04,6391,46754783,0.06693942038942158
Iceland,2020-03-14,473,Sweden,130.65,994,10099270,0.013069535689420358
Iceland,2020-03-14,473,United Kingdom,1144.36,2630,67886004,0.04495318321177473
Iceland,2020-03-15,568,Belgium,261.3,886,11589616,0.020317931416769557
Iceland,2020-03-15,568,Denmark,424.78,864,5792203,0.06449543390535134
Iceland,2020-03-15,568,Finland,83.08,244,5540718,0.0037350758239398396
Iceland,2020-03-15,568,France,153.43,4499,65273512,0.01076428949105016
Iceland,2020-03-15,568,Germany,655.93,5795,83783945,0.04624744131428457
Iceland,2020-03-15,568,Ireland,130.65,129,4937796,0.0034537991830338693
Iceland,2020-03-15,568,Latvia,100.5,30,1886202,0.0016342560726277668
Iceland,2020-03-15,568,Netherlands,153.43,1135,17134873,0.010329517094664706
Iceland,2020-03-15,568,Norway,377.88,1221,5421242,0.08637092805641895
Iceland,2020-03-15,568,Spain,119.26,7798,46754783,0.020547514480036288
Iceland,2020-03-15,568,Sweden,130.65,1063,10099270,0.013997428217046295
Iceland,2020-03-15,568,United Kingdom,1463.2800000000002,3072,67886004,0.06720790776001635
Iceland,2020-03-16,588,Belgium,261.3,1058,11589616,0.024262259261603566
Iceland,2020-03-16,588,Denmark,448.23,914,5792203,0.07199430843378449
Iceland,2020-03-16,588,Finland,83.08,277,5540718,0.004240228575001299
Iceland,2020-03-16,588,France,130.65,6633,65273512,0.013513817799869765
Iceland,2020-03-16,588,Germany,142.04000000000002,7272,83783945,0.0125487232932456
Iceland,2020-03-16,588,Ireland,243.21,169,4937796,0.008422984774931072
Iceland,2020-03-16,588,Lithuania,100.5,17,2722291,0.0006426033776638561
Iceland,2020-03-16,588,Netherlands,312.89,1413,17134873,0.0262245179283175
Iceland,2020-03-16,588,Norway,119.26,1333,5421242,0.0297603132879731
Iceland,2020-03-16,588,Poland,119.26,177,37846605,0.000570246108792309
Iceland,2020-03-16,588,Slovenia,33.5,253,2078932,0.00418666302205301
Iceland,2020-03-16,588,Spain,641.86,9942,46754783,0.1400249169469751
Iceland,2020-03-16,588,Sweden,130.65,1146,10099270,0.015090356127214394
Iceland,2020-03-16,588,United Kingdom,1545.0200000000004,3684,67886004,0.08504378429639678
Iceland,2020-03-17,648,Austria,123.95,1332,9006400,0.01876979167829562
Iceland,2020-03-17,648,Belgium,130.65,1243,11589616,0.014283949864509116
Iceland,2020-03-17,648,Croatia,83.08,65,4105268,0.0013508699165601973
Iceland,2020-03-17,648,Denmark,130.65,977,5792203,0.022431322373505112
Iceland,2020-03-17,648,Finland,83.08,321,5540718,0.004913765225631375
Iceland,2020-03-17,648,France,304.18,7652,65273512,0.03635500665316214
Iceland,2020-03-17,648,Germany,361.8,9257,83783945,0.04074879731010388
Iceland,2020-03-17,648,Hungary,133.33,50,9660350,0.0007076345363822397
Iceland,2020-03-17,648,Ireland,243.21,223,4937796,0.011121952370307053
Iceland,2020-03-17,648,Netherlands,153.43,1705,17134873,0.015517013345674612
Iceland,2020-03-17,648,Norway,119.26,1463,5421242,0.032662648566063136
Iceland,2020-03-17,648,Portugal,12.73,448,10196707,0.0005743691085106855
Iceland,2020-03-17,648,Spain,630.47,11748,46754783,0.1631738980418373
Iceland,2020-03-17,648,Sweden,130.65,1265,10099270,0.016657324304283294
Iceland,2020-03-17,648,United Kingdom,1381.54,4452,67886004,0.09190104121577278
Iceland,2020-03-18,737,Belgium,130.65,1486,11589616,0.017051180606863413
Iceland,2020-03-18,737,Denmark,130.65,1057,5792203,0.024268062699232668
Iceland,2020-03-18,737,Finland,123.95,336,5540718,0.007673590981719973
Iceland,2020-03-18,737,France,130.65,9043,65273512,0.018423836847186265
Iceland,2020-03-18,737,Germany,158.79000000000005,12327,83783945,0.02381886041460018
Iceland,2020-03-18,737,Greece,0,418,10423056,0
Iceland,2020-03-18,737,Ireland,343.71000000000004,292,4937796,0.020577036078636146
Iceland,2020-03-18,737,Netherlands,391.95,2051,17134873,0.047705095888187055
Iceland,2020-03-18,737,Norway,119.26,1550,5421242,0.03460497907042672
Iceland,2020-03-18,737,Poland,119.26,251,37846605,0.0008098492082022164
Iceland,2020-03-18,737,Spain,1011.03,13910,46754783,0.30923550738625005
Iceland,2020-03-18,737,Sweden,130.65,1410,10099270,0.018566653738704385
Iceland,2020-03-18,737,Switzerland,8.04,3028,8654618,0.0028716945521467196
Iceland,2020-03-18,737,United Kingdom,1081.3799999999999,5451,67886004,0.0881516349630009
Iceland,2020-03-19,802,Belgium,261.3,1795,11589616,0.041193598423733505
Iceland,2020-03-19,802,Denmark,130.65,1151,5792203,0.02642623079300075
Iceland,2020-03-19,802,Finland,95.81,400,5540718,0.0070598963338879255
Iceland,2020-03-19,802,Germany,272.69,15320,83783945,0.0508265078133619
Iceland,2020-03-19,802,Ireland,243.21,557,4937796,0.027760916016975598
Iceland,2020-03-19,802,Netherlands,130.65,2460,17134873,0.019064150129630565
Iceland,2020-03-19,802,Norway,102.51,1746,5421242,0.03350596608938533
Iceland,2020-03-19,802,Spain,761.12,17963,46754783,0.28938365311751585
Iceland,2020-03-19,802,Sweden,130.65,1553,10099270,0.020449646090276306
Iceland,2020-03-19,802,United Kingdom,1316.5499999999997,6506,67886004,0.12803830716728842
Iceland,2020-03-20,890,Belgium,130.65,2257,11589616,0.02589800260572932
Iceland,2020-03-20,890,France,130.65,12612,65273512,0.025695129627520494
Iceland,2020-03-20,890,Germany,143.38,19848,83783945,0.03462417355269074
Iceland,2020-03-20,890,Ireland,203.68,683,4937796,0.028507952329000212
Iceland,2020-03-20,890,Moldova,165.49,66,4033963,0.002070446436703318
Iceland,2020-03-20,890,Netherlands,233.16000000000003,2994,17134873,0.04140744140217743
Iceland,2020-03-20,890,Norway,102.51,1914,5421242,0.03672987753444051
Iceland,2020-03-20,890,Spain,130.65,20410,46754783,0.058741600715055235
Iceland,2020-03-20,890,Sweden,130.65,1733,10099270,0.022819843737590138
Iceland,2020-03-20,890,United Kingdom,1123.5900000000001,7760,67886004,0.1303130035292029
Iceland,2020-03-21,963,Austria,123.95,2814,9006400,0.03965302085235076
Iceland,2020-03-21,963,Denmark,110.55,1326,5792203,0.0257603852135515
Iceland,2020-03-21,963,France,130.65,14282,65273512,0.029097491311331533
Iceland,2020-03-21,963,Germany,178.89000000000001,22213,83783945,0.04836705833137224
Iceland,2020-03-21,963,Hungary,133.33,103,9660350,0.0014577268335728625
Iceland,2020-03-21,963,Ireland,6.03,785,4937796,0.0009700267531335485
Iceland,2020-03-21,963,Netherlands,130.65,3631,17134873,0.028138942027847752
Iceland,2020-03-21,963,Spain,488.43000000000006,25374,46754783,0.25823721343738404
Iceland,2020-03-21,963,Sweden,130.65,1868,10099270,0.024597490659075145
Iceland,2020-03-21,963,United Kingdom,576.1999999999999,8957,67886004,0.07702614640671614
